# l_bar 0.110576
# w_bar 0.451936
#   r[m]      Gamma[m^2/s]
13.029	28.233
13.055	28.255
13.08	28.277
13.106	28.299
13.131	28.321
13.157	28.342
13.183	28.363
13.208	28.385
13.234	28.406
13.259	28.426
13.285	28.447
13.311	28.468
13.336	28.488
13.362	28.508
13.388	28.528
13.413	28.548
13.439	28.568
13.464	28.587
13.49	28.607
13.516	28.626
13.541	28.645
13.567	28.664
13.592	28.683
13.618	28.702
13.644	28.721
13.669	28.739
13.695	28.758
13.721	28.776
13.746	28.794
13.772	28.812
13.797	28.83
13.823	28.847
13.849	28.865
13.874	28.882
13.9	28.899
13.925	28.917
13.951	28.934
13.977	28.951
14.002	28.967
14.028	28.984
14.054	29.001
14.079	29.017
14.105	29.033
14.13	29.05
14.156	29.066
14.182	29.082
14.207	29.097
14.233	29.113
14.258	29.129
14.284	29.144
14.31	29.16
14.335	29.175
14.361	29.19
14.387	29.205
14.412	29.22
14.438	29.235
14.463	29.25
14.489	29.264
14.515	29.279
14.54	29.293
14.566	29.308
14.591	29.322
14.617	29.336
14.643	29.35
14.668	29.364
14.694	29.378
14.72	29.392
14.745	29.405
14.771	29.419
14.796	29.432
14.822	29.446
14.848	29.459
14.873	29.472
14.899	29.485
14.924	29.498
14.95	29.511
14.976	29.524
15.001	29.536
15.027	29.549
15.053	29.562
15.078	29.574
15.104	29.586
15.129	29.599
15.155	29.611
15.181	29.623
15.206	29.635
15.232	29.647
15.257	29.659
15.283	29.67
15.309	29.682
15.334	29.694
15.36	29.705
15.386	29.717
15.411	29.728
15.437	29.739
15.462	29.751
15.488	29.762
15.514	29.773
15.539	29.784
15.565	29.795
15.59	29.806
15.616	29.816
15.642	29.827
15.667	29.838
15.693	29.848
15.719	29.859
15.744	29.869
15.77	29.879
15.795	29.89
15.821	29.9
15.847	29.91
15.872	29.92
15.898	29.93
15.923	29.94
15.949	29.95
15.975	29.96
16	29.969
16.026	29.979
16.052	29.988
16.077	29.998
16.103	30.007
16.128	30.017
16.154	30.026
16.18	30.035
16.205	30.045
16.231	30.054
16.256	30.063
16.282	30.072
16.308	30.081
16.333	30.09
16.359	30.099
16.385	30.107
16.41	30.116
16.436	30.125
16.461	30.133
16.487	30.142
16.513	30.15
16.538	30.159
16.564	30.167
16.589	30.175
16.615	30.184
16.641	30.192
16.666	30.2
16.692	30.208
16.718	30.216
16.743	30.224
16.769	30.232
16.794	30.24
16.82	30.248
16.846	30.256
16.871	30.263
16.897	30.271
16.922	30.279
16.948	30.286
16.974	30.294
16.999	30.301
17.025	30.308
17.051	30.316
17.076	30.323
17.102	30.33
17.127	30.338
17.153	30.345
17.179	30.352
17.204	30.359
17.23	30.366
17.255	30.373
17.281	30.38
17.307	30.387
17.332	30.394
17.358	30.4
17.384	30.407
17.409	30.414
17.435	30.42
17.46	30.427
17.486	30.434
17.512	30.44
17.537	30.447
17.563	30.453
17.588	30.459
17.614	30.466
17.64	30.472
17.665	30.478
17.691	30.484
17.717	30.491
17.742	30.497
17.768	30.503
17.793	30.509
17.819	30.515
17.845	30.521
17.87	30.527
17.896	30.532
17.922	30.538
17.947	30.544
17.973	30.55
17.998	30.555
18.024	30.561
18.05	30.567
18.075	30.572
18.101	30.578
18.126	30.583
18.152	30.589
18.178	30.594
18.203	30.599
18.229	30.605
18.255	30.61
18.28	30.615
18.306	30.621
18.331	30.626
18.357	30.631
18.383	30.636
18.408	30.641
18.434	30.646
18.459	30.651
18.485	30.656
18.511	30.661
18.536	30.666
18.562	30.67
18.588	30.675
18.613	30.68
18.639	30.685
18.664	30.689
18.69	30.694
18.716	30.699
18.741	30.703
18.767	30.708
18.792	30.712
18.818	30.717
18.844	30.721
18.869	30.725
18.895	30.73
18.921	30.734
18.946	30.738
18.972	30.743
18.997	30.747
19.023	30.751
19.049	30.755
19.074	30.759
19.1	30.763
19.125	30.767
19.151	30.771
19.177	30.775
19.202	30.779
19.228	30.783
19.254	30.787
19.279	30.791
19.305	30.794
19.33	30.798
19.356	30.802
19.382	30.805
19.407	30.809
19.433	30.813
19.458	30.816
19.484	30.82
19.51	30.823
19.535	30.827
19.561	30.83
19.587	30.833
19.612	30.837
19.638	30.84
19.663	30.843
19.689	30.847
19.715	30.85
19.74	30.853
19.766	30.856
19.791	30.859
19.817	30.862
19.843	30.865
19.868	30.868
19.894	30.871
19.92	30.874
19.945	30.877
19.971	30.88
19.996	30.883
20.022	30.885
20.048	30.888
20.073	30.891
20.099	30.893
20.124	30.896
20.15	30.899
20.176	30.901
20.201	30.904
20.227	30.906
20.253	30.909
20.278	30.911
20.304	30.913
20.329	30.916
20.355	30.918
20.381	30.92
20.406	30.922
20.432	30.925
20.457	30.927
20.483	30.929
20.509	30.931
20.534	30.933
20.56	30.935
20.586	30.937
20.611	30.939
20.637	30.941
20.662	30.942
20.688	30.944
20.714	30.946
20.739	30.948
20.765	30.949
